Site,Line,Rep,Row,Column,yield,Block,PhenoGroup
4,L170,2,84,10,3.582,12,1
4,L742,1,1,11,3.365,1,1
4,L924,1,2,11,3.313,1,1
4,L229,1,3,11,3.605,1,1
4,L853,1,4,11,3.611,1,1
4,L289,1,5,11,2.69,1,1
4,L846,1,6,11,3.266,1,1
4,L850,1,7,11,3.114,1,1
4,L346,1,8,11,2.702,2,2
4,L686,1,9,11,3.101,2,2
4,L254,1,10,11,3.509,2,2
4,L900,1,11,11,2.314,2,2
4,L272,1,12,11,2.819,2,2
4,L369,1,13,11,2.942,2,2
4,L709,1,14,11,2.607,2,2
4,L407,1,15,11,2.874,3,3
4,L284,1,16,11,2.599,3,3
4,L142,1,17,11,2.749,3,3
4,L469,1,18,11,2.436,3,3
4,L206,1,19,11,2.423,3,3
4,L465,1,20,11,2.895,3,3
4,L707,1,21,11,2.295,3,3
4,L590,1,22,11,2.895,4,2
4,L787,1,23,11,2.427,4,2
4,L280,1,24,11,1.952,4,2
4,L372,1,25,11,2.814,4,2
4,L308,1,26,11,2.757,4,2
4,L46,1,27,11,1.915,4,2
4,L500,1,28,11,3.26,4,2
4,L844,1,29,11,2.348,5,3
4,L940,1,30,11,1.14,5,3
4,L105,1,31,11,2.558,5,3
4,L760,1,32,11,2.281,5,3
4,L133,1,33,11,2.427,5,3
4,L178,1,34,11,2.57,5,3
4,L942,1,35,11,3.194,5,3
4,L378,1,36,11,1.459,6,1
4,L477,1,37,11,2.851,6,1
4,L461,1,38,11,3.306,6,1
4,L335,1,39,11,3.118,6,1
4,L266,1,40,11,2.883,6,1
4,L256,1,41,11,3.025,6,1
4,L237,1,42,11,2.868,6,1
4,L765,2,43,11,2.678,7,1
4,L203,2,44,11,3.304,7,1
4,L176,2,45,11,2.997,7,1
4,L221,2,46,11,2.705,7,1
4,L726,2,47,11,2.8,7,1
4,L211,2,48,11,3.173,7,1
4,L310,2,49,11,3.056,7,1
4,L779,2,50,11,2.31,8,3
4,L826,2,51,11,2.507,8,3
4,L602,2,52,11,2.785,8,3
4,L880,2,53,11,2.566,8,3
4,L236,2,54,11,2.127,8,3
4,L166,2,55,11,3.436,8,3
4,L15,2,56,11,3.377,8,3
4,L89,2,57,11,2.515,9,3
4,L580,2,58,11,2.779,9,3
4,L226,2,59,11,1.887,9,3
4,L90,2,60,11,3.013,9,3
4,L835,2,61,11,2.873,9,3
4,L849,2,62,11,1.763,9,3
4,L908,2,63,11,2.209,9,3
4,L542,2,64,11,3.288,10,2
4,L49,2,65,11,2.196,10,2
4,L112,2,66,11,2.137,10,2
4,L285,2,67,11,3.151,10,2
4,L910,2,68,11,2.472,10,2
4,L339,2,69,11,2.924,10,2
4,L860,2,70,11,2.5,10,2
4,L789,2,71,11,1.345,11,2
4,L433,2,72,11,3.282,11,2
4,L935,2,73,11,1.827,11,2
4,L581,2,74,11,1.769,11,2
4,L468,2,75,11,2.354,11,2
4,L36,2,76,11,3.231,11,2
4,L615,2,77,11,2.939,11,2
4,L294,2,78,11,2.887,12,1
4,L635,2,79,11,1.36,12,1
4,L103,2,80,11,3.048,12,1
4,L249,2,81,11,3.019,12,1
4,L496,2,82,11,2.785,12,1
4,L315,2,83,11,2.814,12,1
4,L141,2,84,11,3.275,12,1
4,L677,1,1,12,2.784,1,1
4,L529,1,2,12,2.301,1,1
4,L68,1,3,12,3.266,1,1
4,L345,1,4,12,3.26,1,1
4,L745,1,5,12,2.196,1,1
4,L245,1,6,12,3.759,1,1
4,L939,1,7,12,2.477,1,1
4,L77,1,8,12,2.237,2,2
4,L431,1,9,12,3.355,2,2
4,L66,1,10,12,2.573,2,2
4,L300,1,11,12,3.17,2,2
4,L322,1,12,12,2.98,2,2
4,L30,1,13,12,2.519,2,2
4,L71,1,14,12,2.323,2,2
4,L824,1,15,12,1.775,3,3
4,L332,1,16,12,2.202,3,3
4,L288,1,17,12,3.228,3,3
4,L746,1,18,12,2.529,3,3
4,L87,1,19,12,2.474,3,3
4,L481,1,20,12,2.588,3,3
4,L226,1,21,12,2.047,3,3
4,L791,1,22,12,2.873,4,2
4,L935,1,23,12,1.959,4,2
4,L611,1,24,12,3.501,4,2
4,L224,1,25,12,2.404,4,2
4,L812,1,26,12,3.289,4,2
4,L215,1,27,12,3.12,4,2
4,L623,1,28,12,3.377,4,2
4,L929,1,29,12,1.398,5,3
4,L649,1,30,12,2.719,5,3
4,L91,1,31,12,2.389,5,3
4,L915,1,32,12,2.848,5,3
4,L323,1,33,12,3.246,5,3
4,L545,1,34,12,2.382,5,3
4,L163,1,35,12,2.49,5,3
4,L290,1,36,12,3.253,6,1
4,L535,1,37,12,3.398,6,1
4,L892,1,38,12,3.402,6,1
4,L48,1,39,12,2.996,6,1
4,L907,1,40,12,2.332,6,1
4,L279,1,41,12,2.969,6,1
4,L337,1,42,12,2.952,6,1
4,L278,2,43,12,3.206,7,1
4,L381,2,44,12,3.114,7,1
4,L51,2,45,12,3.289,7,1
4,L477,2,46,12,3.056,7,1
4,L466,2,47,12,3.121,7,1
4,L853,2,48,12,3.385,7,1
4,L212,2,49,12,2.346,7,1
4,L268,2,50,12,2.251,8,3
4,L740,2,51,12,2.661,8,3
4,L508,2,52,12,2.939,8,3
4,L619,2,53,12,2.383,8,3
4,L673,2,54,12,2.42,8,3
4,L326,2,55,12,2.946,8,3
4,L576,2,56,12,2.814,8,3
4,L397,2,57,12,3.123,9,3
4,L469,2,58,12,2.317,9,3
4,L173,2,59,12,2.711,9,3
4,L392,2,60,12,3.175,9,3
4,L145,2,61,12,2.735,9,3
4,L927,2,62,12,2.042,9,3
4,L94,2,63,12,2.465,9,3
4,L5,2,64,12,2.76,10,2
4,L280,2,65,12,1.946,10,2
4,L376,2,66,12,1.898,10,2
4,L936,2,67,12,2.763,10,2
4,L928,2,68,12,2.319,10,2
4,L914,2,69,12,3.038,10,2
4,L414,2,70,12,3.216,10,2
4,L943,2,71,12,2.785,11,2
4,L292,2,72,12,2.887,11,2
4,L491,2,73,12,3.114,11,2
4,L208,2,74,12,2.259,11,2
4,L152,2,75,12,3.348,11,2
4,L227,2,76,12,3.545,11,2
4,L727,2,77,12,3.494,11,2
4,L363,2,78,12,1.842,12,1
4,L16,2,79,12,3.158,12,1
4,L37,2,80,12,3.268,12,1
4,L594,2,81,12,2.939,12,1
4,L287,2,82,12,2.646,12,1
4,L277,2,83,12,2.887,12,1
4,L4,2,84,12,3.538,12,1
